category,id,sku,name,url_key,price,regular_price,image
Pets Food,7053532,6222019204598,Orgo Pet Shampoo with Hibiscus Water & Papaya - 400 ml,orgo-pet-shampoo-with-hibiscus-water-and-papaya-400-ml,129.95,129.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222019204598.jpg
Pets Food,6414064,8009470386197,Gemon Dry Food for Medium & Junior Dogs with Chicken and Rice - 3 kg,gemon-dry-food-for-medium-and-junior-dogs-with-chicken-and-rice-3-kg,1100,1100,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8009470386197.jpg
Pets Food,6414061,8009470386074,Gemon Dry Food for Medium Adult Dogs with Chicken - 3 kg,gemon-dry-food-for-medium-adult-dogs-with-chicken-3-kg,895,895,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8009470386074.jpg
Pets Food,6414058,8009470386050,Gemon Dry Food for Mini Adult Dogs with Chicken and Rice - 3 kg,gemon-dry-food-for-mini-adult-dogs-with-chicken-and-rice-3-kg,950,950,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8009470386050.jpg
Pets Food,6414055,8009470386043,Gemon Dry Food for Puppies & Junior Dogs with Chicken and Rice - 3 kg,gemon-dry-food-for-puppies-and-junior-dogs-with-chicken-and-rice-3-kg,1100,1100,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8009470386043.jpg
Pets Food,6414052,8009470300704,"Gemon Wet Food for Adult Cats, Chunkies with Beef - 415 kg",gemon-wet-food-for-adult-cats-chunkies-with-beef-415-kg,105,105,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8009470300704.jpg
Pets Food,6414043,8009470125543,"Moustache Wet Food for Cats, Chunkies with Fish - 415 g",moustache-wet-food-for-cats-chunkies-with-fish-415-g,75,75,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8009470125543.jpg
Pets Food,6414040,8009470125536,"Moustache Wet Food for Cats, Chunkies with Chicken - 415 g",moustache-wet-food-for-cats-chunkies-with-chicken-415-g,75,75,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8009470125536.jpg
Pets Food,6414037,8009470125529,"Moustache Wet Food for Cats, Chunkies with Meat - 415 g",moustache-wet-food-for-cats-chunkies-with-meat-415-g,80,80,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8009470125529.jpg
Pets Food,6414034,8009470031011,"Artu Wet Food for Dogs, Chunks with Meat - 415 g",artu-wet-food-for-dogs-chunks-with-meat-415-g,80,80,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8009470031011.jpg
Pets Food,6414031,8009470005913,"Moustache Croquettes Dry Food for Adult Cats, Beef - 2 kg",moustache-croquettes-dry-food-for-adult-cats-beef-2-kg,495,495,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8009470005913.jpg
Pets Food,6414025,8009470005821,Artu Dry Food for Adult Dogs with Beef - 4 kg,artu-dry-food-for-adult-dogs-with-beef-4-kg,850,850,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8009470005821.jpg
Pets Food,5016270,6223007230476,Legends Chicken Flavored Big Dog Food - 2 kg,legends-chicken-flavored-big-dog-food-2-kg,325,325,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007230476.jpg
Pets Food,5016267,6223007230469,Legends Chicken Flavored Small Dog Food - 2 kg,legends-chicken-flavored-small-dog-food-2-kg,350,350,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007230469.jpg
Pets Food,3647697,7613036976855,Purina Friskies Junior Chicken Chucks in Gravy for Cats - 85 g,purina-friskies-junior-chicken-chucks-in-gravy-for-cats-85-g,41.5,41.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/h/thumbnail_7613036976855.jpg
Pets Food,3647694,7613036976732,Purina Friskies Salmon Chunks Wet Cats Food - 85 g,purina-friskies-salmon-chunks-wet-cats-food-85-g,41.5,41.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/h/thumbnail_7613036976732.jpg
Pets Food,3680929,6223007230490,Legends Adult Dry Food with Chicken - 1 kg,legends-adult-dry-food-with-chicken-1-kg,185,185,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007230490.jpg
Pets Food,3680926,6223007230483,Legends Kitten Dry Food with Chicken - 1 kg,legends-kitten-dry-food-with-chicken-1-kg,210,210,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007230483.jpg
Pets Food,3647685,7613036976657,Purina Friskies Turkey Chunks Wet Cats Food - 85 g,purina-friskies-turkey-chunks-wet-cats-food-85-g,41.5,41.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/h/thumbnail_7613036976657.jpg
Pets Food,3647688,7613036976671,Purina Friskies Adult Cats Chicken Chunks Dry Food,purina-friskies-adult-cats-chicken-chunks-dry-food,41.5,41.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/h/thumbnail_7613036976671.jpg
Pets Food,3647691,7613036976695,Purina Friskies Cat Food Beef in Gravy - 85 g,purina-friskies-cat-food-beef-in-gravy-85-g,41.5,41.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/h/thumbnail_7613036976695.jpg
Pets Food,3572650,6224011113137,Don Canino Adult Dogs Dry Food with Beef - 150 g,don-canino-adult-dogs-dry-food-with-beef-150-g,53.5,53.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011113137.jpg
Pets Food,3572656,6224011113151,Don Canino Medium Dogs Dry Food with Beef - 250 g,don-canino-medium-dogs-dry-food-with-beef-250-g,77.95,77.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011113151.jpg
Pets Food,3572659,6224011113168,Don Canino Medium Dogs Dry Food with Chicken - 250 g,don-canino-medium-dogs-dry-food-with-chicken-250-g,77.95,77.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011113168.jpg
Pets Food,3572668,6224011113199,Don Canino Medium Dogs Dry Food with Beef - 400 g,don-canino-medium-dogs-dry-food-with-beef-400-g,104.95,104.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011113199.jpg
Pets Food,3572671,6224011113205,Don Canino Medium Dogs Dry Food with Chicken - 400 g,don-canino-medium-dogs-dry-food-with-chicken-400-g,104.95,104.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224011113205.jpg
Pets Food,202748,8033389248703,High Beef Dry Dog Food - 1 kg,high-beef-dry-dog-food-1-kg,134.95,134.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8033389248703.jpg
Pets Food,3541546,6224007958711,Mellow Classic Cat Food with Salmon - 400 g,mellow-classic-cat-food-with-salmon-400-g,68.5,68.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224007958711.jpg
Pets Food,3541549,6224007958728,Mellow Classic Cat Food with Turkey - 400 g,mellow-classic-cat-food-with-turkey-400-g,68.5,68.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224007958728.jpg
Pets Food,3541552,6224007958735,Mellow Classic Cat Food with Beef - 400 g,mellow-classic-cat-food-with-beef-400-g,68.5,68.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224007958735.jpg
Pets Food,3541555,6224007958742,Mellow Classic Cat Food with Chicken - 400 g,mellow-classic-cat-food-with-chicken-400-g,68.5,68.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224007958742.jpg
Pets Food,3541558,6224007958759,Mellow Classic Dog Food with Chicken & Turkey - 400 g,mellow-classic-dog-food-with-chicken-and-turkey-400-g,68.5,68.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224007958759.jpg
Pets Food,3541561,6224007958766,Mellow Classic Dog Food with Liver - 400 g,mellow-classic-dog-food-with-liver-400-g,68.5,68.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224007958766.jpg
Pets Food,3541564,6224007958773,Mellow Classic Dog Food with Duck - 400 g,mellow-classic-dog-food-with-duck-400-g,68.5,68.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224007958773.jpg
Pets Food,3541567,6224007958780,Mellow Classis Dog Food with Beef & Liver - 400 g,mellow-classis-dog-food-with-beef-and-liver-400-g,68.5,68.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224007958780.jpg
Pets Food,198575,680147221195,Don Canino Chicken Dry Food For Junior Dogs with Chicken - 15 kg,don-canino-chicken-dry-food-for-junior-dogs-with-chicken-15-kg,1245,1245,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/8/680147221195_copy.jpg
Pets Food,2331488,6223007230124,Legends Kitten Dry Food with Chicken - 3 kg,legends-kitten-dry-food-with-chicken-3-kg,580,580,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007230124_copy.jpg
Pets Food,2331491,6223007230148,Legends Adult Cat Dry Food with Chicken - 3 kg,legends-adult-cat-dry-food-with-chicken-3-kg,520,520,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007230148_copy.jpg
Pets Food,2331482,6223007230049,Legends Puppies Dry Food with Chicken - 5 kg,legends-puppies-dry-food-with-chicken-5-kg,800,800,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007230049_copy.jpg
Pets Food,2331485,6223007230063,Legends Adult Dogs Dry Food with Chicken - 5 kg,legends-adult-dogs-dry-food-with-chicken-5-kg,725,725,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223007230063_copy_1.jpg
Pets Food,198791,680147221188,Don Canino Adult Dog Dry Food with Chicken - 15 kg,don-canino-adult-dog-dry-food-with-chicken-15-kg,1245,1245,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/8/680147221188_copy_1.jpg
Pets Food,1310586,7613287490285,Purina Felix Cat Food with Tuna - 85 g,purina-felix-cat-food-with-tuna-85-g,52.5,52.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/7/6/7613287490285_copy.jpg
Pets Food,923690,7613034485793,Purina Dog Chow Puppy Chicken Dry Food - 2.5 kg,purina-dog-chow-puppy-chicken-dry-food-2-5-kg,849,849,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/7/6/7613034485793_copy.jpg
Pets Food,923693,7613034485847,Purina Dog Chow Adult Dogs Chicken Dry Food - 2.5 kg,purina-dog-chow-adult-dogs-chicken-dry-food-2-5-kg,849,849,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/h/thumbnail_7613034485847.jpg
Pets Food,251688,7613287490353,Purina Felix As Good As It Looks with Beef In Jelly - 85 g,purina-felix-as-good-as-it-looks-with-beef-in-jelly-85-g,52.5,52.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/h/thumbnail_7613287490353.jpg
Pets Food,251694,7613287491046,Purina Felix As Good As It Looks for Kittens with Chicken In Jelly - 85 g,purina-felix-as-good-as-it-looks-for-kittens-with-chicken-in-jelly-85-g,52.5,52.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/h/thumbnail_7613287491046.jpg
Pets Food,251691,7613287490377,Purina Felix As Good As It Looks with Trout and Green Bean in Jelly - 85 g,purina-felix-as-good-as-it-looks-with-trout-and-green-bean-in-jelly-85-g,52.5,52.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/h/thumbnail_7613287490377.jpg
Pets Food,251685,7613287490308,Purina Felix As Good As It Looks with Salmon in Jelly - 85 g,purina-felix-as-good-as-it-looks-with-salmon-in-jelly-85-g,52.5,52.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/h/thumbnail_7613287490308.jpg
Pets Food,250812,5997204514189,"Purina Cat Chow Special Care Complete Food for Adult Cats, Salmon - 1.5 kg",purina-cat-chow-special-care-complete-food-for-adult-cats-salmon-1-5-kg,525,525,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/5/9/5997204514189.jpg
Pets Food,250815,5997204514486,"Purina Cat Chow Special Care Hairball Control Complete Food for Adult Cats, Chicken - 1.5 kg",purina-cat-chow-special-care-hairball-complete-food-for-adult-cats-chicken-1-5-kg,575,575,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/h/thumbnail_5997204514486.jpg
Pets Food,250878,7613032233396,Purina Cat Chow Special Care Sterilized Complete Food for Neutered Cats - 1.5 kg,purina-cat-chow-special-care-sterilized-complete-food-for-neutered-cats-1-5-kg,575,575,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/7/6/7613032233396.jpg
Pets Food,250575,7613287490261,Purina Felix As Good As It Looks Wet Food Chicken in Jelly - 85 g,purina-felix-as-good-as-it-looks-wet-food-chicken-in-jelly-85-g,52.5,52.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/7/6/7613287490261.jpg
Pets Food,198461,8020245201897,Froza 10 Renal Active Dogs Dry Food - 2 kg,froza-10-renal-active-dogs-dry-food-2-kg,349.95,349.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8020245201897.jpg
Pets Food,198392,8020245011694,Forza 10 Diet Puppies Dry Food Rich in Fish - 1.5 kg,forza-10-diet-puppies-dry-food-rich-in-fish-1-5-kg,263.5,263.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8020245011694_1.jpg
Pets Food,198389,6424979040524,NutraLine Chicken & Vegetables Cats Dry Food - 400 g,nutraline-chicken-and-vegetables-cats-dry-food-400-g,129.95,129.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/4/6424979040524_1.jpg
Pets Food,198377,6424979040562,NutraLine Cats Duck Meat & Broccoli Dry Food - 400 g,nutraline-cats-duck-meat-and-broccoli-dry-food-400-g,129.95,129.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/4/6424979040562.jpg
Pets Food,198338,8003170054561,"Conad Pull Top Dogs Dry Food, Beef & Rice - 3 kg",conad-pull-top-dogs-dry-food-beef-and-rice-3-kg,634.95,634.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8003170054561.jpg
Pets Food,198323,6424979040555,NutraLine Cats Citrus and Chicken Dry Food - 400 g,nutraline-cats-citrus-and-chicken-dry-food-400-g,129.95,129.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/4/6424979040555.png
Pets Food,198299,6424979040548,NutraLine Cats Apple and Chicken Dry Food - 400 g,nutraline-cats-apple-and-chicken-dry-food-400-g,129.95,129.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/4/6424979040548.jpg
Pets Food,198290,3760080533023,Nutrivet Inne Adult Cats Dry Food - 1.5 kg,nutrivet-inne-adult-cats-dry-food-1-5-kg,369.95,369.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/3/7/3760080533023.jpg
Pets Food,198284,6424979040531,"NutraLine Kitten Dry Food, Chicken - 400 g",nutraline-kitten-dry-food-chicken-400-g,129.95,129.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/4/6424979040531.jpg
Pets Food,198269,8020245011717,Forza 10 Mini Diet Dogs Dry Food - 1.5 kg,forza-10-mini-diet-dogs-dry-food-1-5-kg,263.5,263.5,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/8020245011717.jpg
Pets Food,50184,850253008137,Ola Dogs Superfood Large Bone Butter Flavor - 1 Piece,ola-dogs-superfood-large-bone-butter-flavor-1-piece,62.95,62.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/5/850253008137.jpg
Pets Food,19542,7613036052726,Purina Friskies Chicken and Vegetables Cat Dry Food - 300 g,purina-friskies-chicken-and-vegetables-cat-dry-food-300-g,99.95,99.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/h/thumbnail_7613036052726.jpg
Pets Food,13638,7613036052856,Purina Friskies Salmon and Vegetables Cats Dry Food - 300 g,purina-friskies-salmon-and-vegetables-cats-dry-food-300-g,99.95,99.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/7/6/7613036052856.jpg
Pets Food,18051,7613036052887,Purina Friskies Beef and Chicken Cats Dry Food - 300 g,purina-friskies-beef-and-chicken-cats-dry-food-300-g,99.95,99.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/7/6/7613036052887.jpg
Pets Food,19086,7613036053143,Purina Friskies Junior with Chicken & Milk Cats Dry Food - 1.5 kg,purina-friskies-junior-with-chicken-and-milk-cats-dry-food-1-5-kg,449.95,449.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/7/6/7613036053143.jpg
Pets Food,50781,6222019212401,Orgo Adult Dog Chicken & Rice Biscuits - 500 g,اورجو-بسكوت-كلاب-بالدجاج500ج-6222019212401,114,114,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222019212401.jpg
Pets Food,35631,7613036054171,"Purina Cats Dry Food with Beef, Chicken & Vegetables - 7.5 kg",purina-cats-dry-food-with-beef-chicken-and-vegetables-7-5-kg,1350,1675,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/7/6/7613036054171.jpg
Pets Food,50778,6222019212418,Orgo Organic Puppy Beef & Rice Biscuits - 150 g,اورجو-بسكوت-كلاب-بيف150جم-6222019212418,74.95,74.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222019212418.jpg
Pets Food,41007,7613036053051,Purina Friskies Dry Food Chicken and Vegetables - 1.7 kg,purina-friskies-dry-food-chicken-and-vegetables-1-7-kg,449.95,449.95,https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/t/h/thumbnail_7613036053051.jpg
