 اسم السوبر ماركت	فترة سريان العرض	الفرع / الموقع	تاريخ تعديل ملف الفلاير	الفئة	اسم العلامة التجارية	اسم المنتج (الأساسي)	الاسم بالعربية	العبارة الترويجية	الوحدة	السعر الأصلي	السعر الحالي	الخصم %	العملة	قيود العرض	اسم ملف الفلاير	اسم المجلد الفرعي	الاحداثيات	الموثوقية	السعر المحسوب	solution_key	end_date	status	standard_supermarket_name	clean_name	matched_sku	matched_image	matched_name	matched_price	match_score	confidence	needs_review	match_method
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:53	أطعمة -زيوت ودهون	Katfa	Sunflower Oil	زيت دوار الشمس	يابلاش طبيعي 100% الفئة أطعمة -زيوت ودهون	2.1 لتر	199.95	179.45	10	EGP		page_19.jpg	flyer_9835	[340, 340, 479, 479]	0.95	179.955	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	sunflower oil	6222000500838	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6222000500838.jpg	Hla Sunflower Oil - 700 ml	73.75	86.66666667	Good	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:54	أطعمة -عسل	Hero Delicia	Hero Delicia Honey (Citrus, Clover, Spring Blossom)	هيرو عسل انواع ٤١٠ جم	وفر 35 الفئة أطعمة -عسل		194.95	159.95	17	EGP		page_20.jpg	flyer_9835	[600, 600, 830, 830]	1	159.859	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	hero delicia honey citrus clover sprin blossom	6221024999246	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221024999246.jpg	Hero Clover Blossom Honey, 650 g - Discount%	149.95	79.5	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:54	أطعمة -عسل	Al Shifa	Al Shifa Clover Blossom Honey	الشفاء عسل زهرة البرسيم ٥٠٠ جم	وفر 41 الفئة أطعمة -عسل		180.95	139.95	22	EGP		page_20.jpg	flyer_9835	[340, 600, 570, 830]	1	139.3315	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	al shifa clover blossom honey	6281073211263	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6281073211263_1.jpg	Al Shifa Clover Honey - 500 g	139.95	94	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:54	أطعمة -عسل	Knooz	Knooz Yemeni Sidr Honey	كنوز عسل سدر حضرمي يمني ٣٥٠ جم	وفر 125 الفئة أطعمة -عسل		599.95	474.95	20	EGP		page_20.jpg	flyer_9835	[90, 600, 320, 830]	1	473.9605	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	knooz yemeni sidr honey	6224008191049	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224008191049.jpg	Konoz Yemeni Royal Sidr Honey - 250 g	1194.95	84.61538462	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:54	أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	Hero Delicia	Hero Delicia Jam (Blueberry, Black Cherry, Raspberry)	هيرو مربى ٣٥٠ جم توت ازرق - كرز اسود - توت برى	وفر 10.50 الفئة أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد		103.95	93.45	10	EGP		page_20.jpg	flyer_9835	[600, 340, 830, 570]	1	93.555	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	hero delicia jam blueberry black cherry raspberry	8992741904339	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/9/8992741904339.jpg	Yupi Raspberry & Blackberry Jelly Candy - 18 g	18.45	62.65060241	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:54	أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	Vitrac	Vitrac Jam (Blueberry, Black Cherry, Red Berry)	فيتراك مربى توت ازرق-كرز اسود-توت احمر ٤٣٠ جم	وفر 11 الفئة أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد		70.95	59.95	15	EGP		page_20.jpg	flyer_9835	[340, 340, 570, 570]	1	59.598	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	vitrac jam blueberry black cherry red berry	6221024992766	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221024992766_1_.jpg	Vitrac Black Cherry Jam - 430 g	59.95	79.6969697	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:54	أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	Vitrac	Vitrac Jam (Strawberry, Fig, Apricot, Orange, Mango, Peach, Carrot)	فيتراك مربى فراولة-تين -فراوله وتوت-مانجو-بلح -البرتقال-جزر ٤٣٠ جم	وفر 10 الفئة أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد		52.95	42.95	18	EGP		page_20.jpg	flyer_9835	[90, 340, 320, 570]	1	42.8895	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	vitrac jam strawberry fi apricot orane mano peach carrot	6221024995040	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221024995040.jpg	Hero Raspberry Jam, 350 g + Gift Apricot Jam, 28 g + Strawberry Jam - 28 g	83.45	66.66666667	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:54	أطعمة -حبوب الإفطار	Abu Auf	Abu Auf Whole Oats	ابو عوف شوفان حبة كاملة ٤٥٠ جم	وفر 12 الفئة أطعمة -حبوب الإفطار		71.75	59.75	16	EGP		page_20.jpg	flyer_9835	[600, 89, 830, 320]	1	59.5525	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	abu auf whole oats	6223004612626	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223004612626.jpg	Abu Auf Whole Oats - 450 g	59.75	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:55	أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	El Rashidi El Mizan	Tahina	الرشيدي طحينة	الفئة أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	700 جم	190.95	154.95	18	EGP		page_21.jpg	flyer_9835	[130, 122, 327, 328]	0.95	124.1175	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	tahina	2004126000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2004126000000_copy_1.jpg	Tahini Sauce	250	55.55555556	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:55	أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	البوادي	El Bawadi Black Honey	البوادي عسل اسود	الفئة أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	650 جم	52.95	45.45	14	EGP		page_21.jpg	flyer_9835	[336, 122, 533, 328]	0.95	48.97875	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	el bawadi black honey	6223000762288	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223000762288.jpg	El Bawadi Tahini - 44 g	10.75	64.86486486	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:55	أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	البوادي	El Bawadi Plain Halawa	البوادي حلاوة سادة	الفئة أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	900 جم	168.75	144.95	14	EGP		page_21.jpg	flyer_9835	[542, 122, 739, 328]	0.95	128.5875	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	el bawadi plain halawa	6223000760215	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223000760215_thumbnail.jpg	El Bawadi Plain Halawa - 900 g	144.95	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:55	أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	Lino	Lino Peanut Butter Light-Smooth-Crunchy	لينو زبدة فول سوداني لايت-ناعم-خشن	الفئة أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	340 جم	147.95	124.95	15	EGP		page_21.jpg	flyer_9835	[130, 340, 327, 546]	0.95	113.9215	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	lino peanut butter liht smooth crunchy	6224008245254	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224008245254.jpg	Lino Crunchy Peanut Butter - 340 g	124.95	91.25	Good	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:55	أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	American Garden	American Garden Popcorn Butter Flavors	امريكان فشار زبدة انواع	الفئة أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	240 جم	299.95	234.95	21	EGP		page_21.jpg	flyer_9835	[130, 558, 327, 764]	0.95	104.9825	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	american arden popcorn butter flavors	017273550347	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/0/1/017273550347.jpg	American Garden Light Butter Popcorn - 240 g	234.95	97.32394366	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:55	أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	Nutella	Nutella Chocolate Cream	نوتيلا كريمة شيكولاتة	الفئة أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	650 جم	239.95	213.75	10	EGP		page_21.jpg	flyer_9835	[542, 340, 739, 546]	0.95	177.0831	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	nutella chocolate cream	80001256	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/0/80001256.jpg	Loacker Chocolate with Hazelnut Cream - 54 g	112.45	76.36363636	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:55	أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	Abu Auf	Abu Auf Peanut Butter	ابو عوف زبدة سوداني	الفئة أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	330 جم	134.45	109.45	18	EGP		page_21.jpg	flyer_9835	[336, 558, 533, 764]	0.95	100.8375	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	abu auf peanut butter	6223004763762	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223004763762.jpg	Abu Auf Peanut Butter - 330 g	109.45	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:55	أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	Dream Wonder	Dream Wonder Chocolate Spread	دريم وندر شيكولاتة سبريد	الفئة أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	600 جم	229.95	214.95	6	EGP		page_21.jpg	flyer_9835	[336, 340, 533, 546]	0.95	195.4575	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	dream wonder chocolate spread	6223003945992	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223003945992_1_.jpg	Dreem Wonder Chocolate Spread - 600 g	214.95	100	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:55	أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	Hero / Hefe Delicia	Hero Biscuit Spread Flavors	هيرو بسكوت سبريد انواع	الفئة أطعمة -طحينة\حلاوة\عسل\شكولاتة سبريد	300 جم	124.95	104.95	16	EGP		page_21.jpg	flyer_9835	[542, 558, 739, 764]	0.95	99.96	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	hero biscuit spread flavors	6221024994401	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221024994401_mri_delicia_biscuit_cinnamon_300g.jpg	Hero Cinnamon Biscuit Spread - 300 g	104.95	90	Good	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:57	أطعمة -حلوى	Dreem	Jelly Strawberry	دريم جيلي فراولة	Value Pack X3 الفئة أطعمة -حلوى	3*70 جم	35.95	33.95	5	EGP		page_22.jpg	flyer_9835			33.793	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	jelly strawberry	8713800133404	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/8/7/8713800133404.jpg	Red Band Strawberry Jelly - 100 g	87.75	84.21052632	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:57	مستلزمات المخبوزات	Dreem	Cake Mix	دريم كيك مكس - شيكولاتة - فانيليا - برتقال - فراولة - جوز هند	الفئة مستلزمات المخبوزات		56.75	51.75	8	EGP		page_22.jpg	flyer_9835			51.6425	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	cake mix	6223001031680	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223001031680.jpg	Cook's Mug Cake Mix - 65 g	16.45	61.53846154	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:57	أطعمة- شيكولاتة وحلويات	Lino	Protein Puffs	لينو بروتين بافس انواع - لينو شوفان مخبوز انواع ٣٠ جم * ٣ قطعة	الفئة أطعمة- شيكولاتة وحلويات	3*30 جم		18.95	0	EGP		page_22.jpg	flyer_9835				9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	protein puffs	6225000575066	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6225000575066.jpg	Gusto Protein Puffs BBQ - 60 g	19.75	84.28571429	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:57	مستلزمات المخبوزات	Dreem	Whipped Topping	دريم كريم شانتيه عائلي	عبوة التوفير الفئة مستلزمات المخبوزات	180 جم	68.75	63.95	6	EGP		page_22.jpg	flyer_9835			63.9375	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	whipped toppin	6223003943196	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223003943196.jpg	Dreem Whipped Topping Cream - 180 g	63.95	80	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:57	أطعمة- شيكولاتة وحلويات	Hunter's Gourmet	Hand Cooked Potato Chips	هنترز شيبسي - فلفل حلو - ملح البحر - ملح وخل تفاح - ملح وفلفل اسود - فلفل حار ٤٠ جم	الفئة أطعمة- شيكولاتة وحلويات	40 جم	31.95	24.75	22	EGP		page_22.jpg	flyer_9835			24.6015	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	h cooked potato chips	6223000410158	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223000410158.jpg	"Lion Kebab Potato Chips "	10	76.72727273	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:57	أطعمة- شيكولاتة وحلويات	Big Chips	Kettle Chips	بيج شيبس ستيك بالبصل - ساور كريم - جبنة حارة - ملح كلاسيك ٨٥ جم	الفئة أطعمة- شيكولاتة وحلويات	85 جم		19	0	EGP		page_22.jpg	flyer_9835				9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	kettle chips	6221031002137	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6221031002137.jpg	Chipsy Large Kebab - 61 g	10	75.96551724	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:57	أطعمة- شيكولاتة وحلويات	Tiger	Excellence Snacks	تايجر اكسلانس انواع ٩٠ جم * ٣ قطعة	الفئة أطعمة- شيكولاتة وحلويات	3*90 جم		38	0	EGP		page_22.jpg	flyer_9835				9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	excellence snacks	6225000168602	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6225000168602.jpg	Cleo Rice Cakes Snacks - 25 g	10.95	66.66666667	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:57	أطعمة- شيكولاتة وحلويات		Taffel	بلاك ترافل	الفئة أطعمة- شيكولاتة وحلويات			26.95	0	EGP		page_22.jpg	flyer_9835				9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	taffel	2008160000000	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/2/0/2008160000000.jpg	Abu Auf Fennel	224.95	50	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:57	أطعمة- شيكولاتة وحلويات	Gusto	Protein Puffs	جوستو بروتين بافس انواع ٦٠ جم * ٣ قطعة	الفئة أطعمة- شيكولاتة وحلويات	3*60 جم	39.5	34.95	11	EGP		page_22.jpg	flyer_9835			34.76	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	protein puffs	6225000575066	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6225000575066.jpg	Gusto Protein Puffs BBQ - 60 g	19.75	78.28571429	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:57	أطعمة- شيكولاتة وحلويات	Icon	Puffs	ايكون بافس انواع ٥٠-٦٠ جم * ٣ قطع	الفئة أطعمة- شيكولاتة وحلويات	3*50-60 جم		34.45	0	EGP		page_22.jpg	flyer_9835				9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	puffs	6224008422259	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6224008422259.jpg	g's Buffalo Ghee - 650 g	350	44.44444444	Review	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:59	أطعمة -حلويات وبسكويت	Deemah	Deemah Oat Cookies	ديمة بسكوت الشوفان	وفر 20 الفئة أطعمة -حلويات وبسكويت		139.95	119.95	14	EGP		page_23.jpg	flyer_9835	[242, 40, 480, 330]	0.9	120.357	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	deemah oat cookies	6285602012352	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6285602012352_new.png	Deemah Oat Cookies, 33 g - 12 Pieces	119.95	93.72093023	Excellent	FALSE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:59	أطعمة -حلويات وبسكويت	McVitie's	McVitie's Biscuits (Chocolate, Milk, Dark, Caramel, Oat)	مكفيتيز بسكوت (شوكو ميلك - دارك - كراميل - شوفان ميلك - شوفان دارك)	وفر 25.05 الفئة أطعمة -حلويات وبسكويت		120	94.95	20	EGP		page_23.jpg	flyer_9835	[242, 350, 480, 630]	0.9	94.8	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	mcvitie s biscuits chocolate milk dark caramel oat	6223003803834	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223003803834_new.png	Mcvitie's Golden Oat Biscuits Coated with Milk Chocolate - 28.5 g	10	78	Fair	TRUE	auto
سعودي	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦		2026-04-05 22:06:59	أطعمة -حلويات وبسكويت	McVitie's	McVitie's Digestive Biscuits (Regular/Light)	مكفيتيز بسكوت دايجستف (عادي-لايت)	وفر 7.05 الفئة أطعمة -حلويات وبسكويت		70	62.95	10	EGP		page_23.jpg	flyer_9835	[242, 660, 480, 950]	0.9	63	9835	١٤ أبريل ٢٠٢٦	ينتهي في الثلاثاء، ١٤ أبريل ٢٠٢٦	سعودي	mcvitie s diestive biscuits reular liht	6223003804602	https://mcprod.seoudisupermarket.com/media/catalog/product/cache/da04281da854ec319aff2207cb4cdbf5/6/2/6223003804602_1.jpg	Mcvitie's Digestive Light Biscuits - 400 g	62.95	100	Excellent	FALSE	auto
